price,built_at,year,dong,apart,month,date,area,floor,latitude,longitude
"49,500",2004,2021,역삼동,우정에쉐르멤버스,2,20,36.19,10,37.5030994,127.0483533
"120,000",2002,2021,역삼동,역삼열성카이스빌,3,1,100.8,1,37.500683,127.0475479
"39,800",1996,2021,역삼동,한스빌(836),3,2,39.89,9,37.4920171,127.032994
"65,000",2004,2021,역삼동,역삼우정에쉐르2,3,2,50.72,6,37.5026762,127.0458514
"32,300",2001,2021,역삼동,한화진넥스빌,3,4,34.82,14,37.501905,127.0443538
"80,000",2002,2021,역삼동,대우디오빌,3,4,59.505,22,37.5014884,127.0428817
"247,000",2005,2021,역삼동,역삼래미안,3,6,80.87,3,37.4972813,127.0499616
"40,000",1996,2021,역삼동,한스빌(836),3,8,39.89,5,37.4920171,127.032994
"50,300",2004,2021,역삼동,우정에쉐르멤버스,3,8,36.19,7,37.5030994,127.0483533
"205,000",2007,2021,역삼동,롯데캐슬노블,3,10,176.03,6,37.4923227,127.0355494
"80,000",2006,2021,역삼동,역삼 I'PARK,3,11,28.246,1,37.4999609,127.0478813
"31,000",2002,2021,역삼동,대우디오빌,4,1,30.03,7,37.5014884,127.0428817
"325,000",2007,2021,역삼동,래미안펜타빌,4,1,157.37,4,37.500683,127.0475479
"89,900",2004,2021,역삼동,우정에쉐르3,4,2,63.67,7,37.5024377,127.0451754
"86,000",2006,2021,역삼동,역삼 I'PARK,4,3,28.246,13,37.4999609,127.0478813
"43,000",2001,2021,역삼동,한화진넥스빌,4,5,43.58,20,37.501905,127.0443538
"275,000",2016,2021,역삼동,역삼자이,4,6,84.993,6,37.5006505,127.0445493
"193,000",2005,2021,역삼동,e-편한세상,4,8,59.606,5,37.4987854,127.0497058
"310,000",2007,2021,역삼동,래미안펜타빌,4,8,136.28,8,37.500683,127.0475479
"45,000",2002,2021,역삼동,대우디오빌,4,9,36.96,17,37.5014884,127.0428817
"74,500",2004,2021,역삼동,역삼우정에쉐르2,4,9,49.38,3,37.5026762,127.0458514
"32,900",2004,2021,역삼동,대우디오빌플러스,5,1,34.41,11,37.5014884,127.0428817
"18,000",2003,2021,역삼동,우림루미아트2,5,3,24,7,37.5021367,127.0436749
"80,000",2002,2021,역삼동,대우디오빌,5,4,59.505,22,37.5014884,127.0428817
"18,000",2012,2021,역삼동,요진와이시티미니,5,6,12.94,1,37.4974265,127.0392163
"18,000",2012,2021,역삼동,요진와이시티미니,5,6,12.94,4,37.4974265,127.0392163
"18,000",2012,2021,역삼동,요진와이시티미니,5,6,12.94,3,37.4974265,127.0392163
"18,000",2012,2021,역삼동,요진와이시티미니,5,6,12.94,1,37.4974265,127.0392163
"17,800",2003,2021,역삼동,우림루미아트2,5,8,23.9,7,37.5021367,127.0436749
"18,000",2003,2021,역삼동,우림루미아트2,5,13,23.9,5,37.5021367,127.0436749
"19,000",2014,2021,역삼동,이스턴오피스텔,5,14,14.78,10,37.5009048,127.0245224
"77,000",1999,2020,명일동,명일엘지,1,3,84.9,14,37.5488926,127.1460591
"100,000",1985,2020,명일동,고덕주공9,1,4,83.93,14,37.5488603,127.1517709
"144,000",1986,2020,명일동,신동아,1,6,127.33,14,37.5536234,127.1521215
"85,000",1987,2020,명일동,삼환고덕,1,8,84.644,2,37.5537895,127.153925
"118,500",1983,2020,명일동,삼익그린2차,1,10,84.755,4,37.5521991,127.1484933
"59,400",2004,2020,명일동,우성102동,1,11,84.97,5,37.5529283,127.1420373
"94,500",2019,2020,명일동,래미안솔베뉴,1,11,59.11,27,37.5532127,127.1454379
"113,000",2019,2020,명일동,래미안솔베뉴,1,11,59.11,14,37.5532127,127.1454379
"91,800",2019,2020,명일동,래미안솔베뉴,1,11,49.68,18,37.5532127,127.1454379
"60,000",2002,2020,명일동,형인허브빌,1,13,84.43,11,37.5469846,127.1444261
"85,000",1984,2020,명일동,삼익가든,2,1,66.87,2,37.5462348,127.1474536
"50,500",1988,2020,명일동,현대(명일),2,1,57.09,1,37.5484567,127.1487867
"85,000",1987,2020,명일동,삼환고덕,2,1,84.644,12,37.5537895,127.153925
"95,000",1983,2020,명일동,삼익그린2차,2,3,66.87,4,37.5521991,127.1484933
"61,000",1999,2020,명일동,명일엘지,2,5,59.79,5,37.5488926,127.1460591
"50,500",2004,2020,명일동,다성이즈빌(346-10),2,5,84.14,2,37.5502209,127.1500409
"89,500",1984,2020,명일동,삼익가든,2,5,66.87,11,37.5462348,127.1474536
"80,200",1999,2020,명일동,명일엘지,2,6,84.9,16,37.5488926,127.1460591
"85,000",1986,2020,명일동,삼익그린11차,2,6,66.87,5,37.5519286,127.1503976
"55,200",1999,2020,명일동,명일엘지,2,6,59.79,3,37.5488926,127.1460591
"109,500",2019,2020,명일동,래미안솔베뉴,3,6,59.11,21,37.5532127,127.1454379
"98,900",1985,2020,명일동,고덕주공9,3,10,83.34,12,37.5488603,127.1517709
"70,000",1999,2020,명일동,명일엘지,3,10,84.9,1,37.5488926,127.1460591
"73,000",1983,2020,명일동,삼익그린2차,3,11,66.87,8,37.5521991,127.1484933
"101,000",2019,2020,명일동,래미안솔베뉴,3,11,49.62,17,37.5532127,127.1454379
"97,500",1985,2020,명일동,고덕주공9,3,12,83.93,3,37.5488603,127.1517709
"94,000",1992,2020,명일동,삼환,3,12,84.92,6,37.5537895,127.153925
"91,000",1992,2020,명일동,삼환,3,12,84.93,4,37.5537895,127.153925
"98,000",1985,2020,명일동,고덕주공9,3,14,83.34,15,37.5488603,127.1517709
"48,000",2001,2020,명일동,삼보힐아파트,3,17,81.52,5,37.5513729,127.141454
"101,300",1985,2020,명일동,고덕주공9,4,2,83.21,13,37.5488603,127.1517709
"120,000",1986,2020,명일동,한양,4,7,106.64,14,37.5503733,127.1551472
"84,000",1983,2020,명일동,삼익그린2차,4,8,54.81,11,37.5521991,127.1484933
"131,000",1986,2020,명일동,한양,4,11,119.37,5,37.5503733,127.1551472
"106,000",1986,2020,명일동,한양,4,11,84.92,1,37.5503733,127.1551472
"103,000",2019,2020,명일동,래미안솔베뉴,4,15,59.11,33,37.5532127,127.1454379
"95,000",1985,2020,명일동,고덕주공9,4,24,83.21,8,37.5488603,127.1517709
"139,500",1983,2020,명일동,삼익그린2차,4,27,107.56,1,37.5521991,127.1484933
"130,700",1986,2020,명일동,현대(고덕),4,27,131.83,15,37.550401,127.1534806
"60,000",1999,2020,명일동,명일엘지,4,28,59.79,12,37.5488926,127.1460591
"55,400",2004,2020,명일동,우성101동,5,4,84.98,3,37.5529283,127.1420373
"100,000",2019,2020,명일동,래미안솔베뉴,5,4,59.11,34,37.5532127,127.1454379
"75,000",1983,2020,명일동,삼익그린2차,5,5,42.93,9,37.5521991,127.1484933
"83,700",1983,2020,명일동,삼익그린2차,5,5,54.81,6,37.5521991,127.1484933
"99,000",1985,2020,명일동,고덕주공9,5,8,83.52,11,37.5488603,127.1517709
"99,000",2019,2020,명일동,래미안솔베뉴,5,8,59.11,14,37.5532127,127.1454379
"71,500",1988,2020,명일동,현대(명일),5,8,84.66,8,37.5484567,127.1487867
"82,500",1983,2020,명일동,삼익그린2차,5,8,54.81,4,37.5521991,127.1484933
"93,000",1983,2020,명일동,삼익그린2차,5,8,66.87,5,37.5521991,127.1484933
"75,500",1983,2020,명일동,삼익그린2차,5,8,42.93,12,37.5521991,127.1484933
"98,800",1985,2020,명일동,고덕주공9,6,1,83.93,15,37.5488603,127.1517709
"134,000",1986,2020,명일동,한양,6,1,119.37,11,37.5503733,127.1551472
"59,000",2001,2020,명일동,중앙,6,1,84.86,7,37.5467069,127.1456204
"96,000",1983,2020,명일동,삼익그린2차,6,1,66.87,14,37.5521991,127.1484933
"85,000",1983,2020,명일동,삼익그린2차,6,1,54.81,9,37.5521991,127.1484933
"98,500",1985,2020,명일동,고덕주공9,6,1,83.52,4,37.5488603,127.1517709
"97,000",1985,2020,명일동,고덕주공9,6,2,83.52,12,37.5488603,127.1517709
"100,000",2019,2020,명일동,래미안솔베뉴,6,2,59.11,3,37.5532127,127.1454379
"98,800",1983,2020,명일동,삼익그린2차,6,2,66.87,8,37.5521991,127.1484933
"79,500",1999,2020,명일동,명일엘지,6,2,84.9,18,37.5488926,127.1460591
"84,500",1999,2020,명일동,명일엘지,7,1,84.9,2,37.5488926,127.1460591
"149,000",2019,2020,명일동,래미안솔베뉴,7,1,78.07,31,37.5532127,127.1454379
"121,000",2019,2020,명일동,래미안솔베뉴,7,1,59.11,22,37.5532127,127.1454379
"120,000",2019,2020,명일동,래미안솔베뉴,7,1,59.29,26,37.5532127,127.1454379
"146,000",1986,2020,명일동,명일우성,7,2,133.65,12,37.5500025,127.1520586
"122,000",2019,2020,명일동,래미안솔베뉴,7,2,59.29,13,37.5532127,127.1454379
"62,500",2004,2020,명일동,에스엠해그린,7,2,84.72,2,37.5452904,127.145676
"51,500",2004,2020,명일동,한강훼미리,7,2,84.78,5,37.5466102,127.1446672
"64,700",1999,2020,명일동,명일엘지,7,3,59.79,13,37.5488926,127.1460591
"119,000",2019,2020,명일동,래미안솔베뉴,7,3,59.11,18,37.5532127,127.1454379
"131,000",1986,2020,명일동,한양,8,1,84.92,15,37.5503733,127.1551472
"49,500",2004,2020,명일동,한강훼미리,8,1,84.78,2,37.5466102,127.1446672
"88,000",1983,2020,명일동,삼익그린2차,8,4,42.93,12,37.5521991,127.1484933
"57,900",2004,2020,명일동,우성103동,8,5,81.53,6,37.5529283,127.1420373
"89,700",1999,2020,명일동,명일엘지,8,7,84.9,20,37.5488926,127.1460591
"123,000",2019,2020,명일동,래미안솔베뉴,8,7,59.11,20,37.5532127,127.1454379
"115,000",1983,2020,명일동,삼익그린2차,8,8,66.87,2,37.5521991,127.1484933
"127,500",2019,2020,명일동,래미안솔베뉴,8,8,59.11,18,37.5532127,127.1454379
"148,000",1984,2020,명일동,삼익가든,8,10,146.54,7,37.5462348,127.1474536
"155,000",1983,2020,명일동,삼익그린2차,8,10,107.555,12,37.5521991,127.1484933
"123,000",1985,2020,명일동,고덕주공9,9,3,83.93,7,37.5488603,127.1517709
"99,500",1984,2020,명일동,삼익가든,9,3,66.87,9,37.5462348,127.1474536
"138,500",1983,2020,명일동,삼익그린2차,9,5,84.755,1,37.5521991,127.1484933
"69,000",1988,2020,명일동,현대(명일),9,5,57.09,10,37.5484567,127.1487867
"115,000",1984,2020,명일동,삼익가든,9,7,71.2,11,37.5462348,127.1474536
"138,000",1983,2020,명일동,삼익그린2차,9,8,84.755,3,37.5521991,127.1484933
"58,800",2010,2020,명일동,명일동 다성이즈빌아파트,9,10,82.95,1,37.5459014,127.144065
"51,500",2010,2020,명일동,명일동 다성이즈빌아파트,9,11,56.34,9,37.5459014,127.144065
"123,500",1985,2020,명일동,고덕주공9,9,12,83.21,11,37.5488603,127.1517709
"121,700",1985,2020,명일동,고덕주공9,9,14,83.52,15,37.5488603,127.1517709
"116,500",1983,2020,명일동,삼익그린2차,10,6,66.87,10,37.5521991,127.1484933
"150,000",1986,2020,명일동,신동아,10,9,112.93,13,37.5536234,127.1521215
"114,000",1983,2020,명일동,삼익그린2차,10,10,66.87,7,37.5521991,127.1484933
"120,000",1985,2020,명일동,고덕주공9,10,16,83.52,1,37.5488603,127.1517709
"95,500",1994,2020,명일동,명일진로,10,16,118.44,9,37.5531785,127.1547582
"124,500",1985,2020,명일동,고덕주공9,10,17,83.52,12,37.5488603,127.1517709
"147,500",2019,2020,명일동,래미안솔베뉴,10,19,78.07,29,37.5532127,127.1454379
"89,000",1999,2020,명일동,명일엘지,10,20,84.9,2,37.5488926,127.1460591
"149,500",1986,2020,명일동,신동아,10,20,112.93,10,37.5536234,127.1521215
"88,500",1983,2020,명일동,삼익그린2차,10,22,42.93,5,37.5521991,127.1484933
"88,000",1983,2020,명일동,삼익그린2차,11,2,42.93,3,37.5521991,127.1484933
"120,000",1992,2020,명일동,삼환,11,2,84.92,15,37.5537895,127.153925
"84,700",1988,2020,명일동,현대(명일),11,3,84.66,9,37.5484567,127.1487867
"122,000",2019,2020,명일동,래미안솔베뉴,11,3,59.11,23,37.5532127,127.1454379
"69,500",2004,2020,명일동,에스엠해그린,11,3,84.58,8,37.5452904,127.145676
"120,000",1992,2020,명일동,삼환,11,4,84.92,13,37.5537895,127.153925
"137,000",1984,2020,명일동,삼익가든,11,5,117.76,5,37.5462348,127.1474536
"108,000",1987,2020,명일동,삼환고덕,11,7,84.644,6,37.5537895,127.153925
"67,000",1988,2020,명일동,현대(명일),11,7,57.09,14,37.5484567,127.1487867
"76,000",1999,2020,명일동,명일엘지,11,9,59.79,22,37.5488926,127.1460591
"123,000",1985,2020,명일동,고덕주공9,12,1,83.93,7,37.5488603,127.1517709
"149,500",2019,2020,명일동,래미안솔베뉴,12,1,78.84,17,37.5532127,127.1454379
"137,000",1986,2020,명일동,한양,12,1,84.92,9,37.5503733,127.1551472
"89,400",1983,2020,명일동,삼익그린2차,12,1,42.93,2,37.5521991,127.1484933
"122,500",2019,2020,명일동,래미안솔베뉴,12,2,59.11,11,37.5532127,127.1454379
"121,000",1985,2020,명일동,고덕주공9,12,3,83.52,1,37.5488603,127.1517709
"130,000",2019,2020,명일동,래미안솔베뉴,12,3,59.11,34,37.5532127,127.1454379
"115,000",1983,2020,명일동,삼익그린2차,12,4,66.87,8,37.5521991,127.1484933
"77,000",2001,2020,명일동,중앙,12,4,84.86,3,37.5467069,127.1456204
"119,000",1985,2020,명일동,고덕주공9,12,5,83.21,1,37.5488603,127.1517709
"110,000",1983,2021,명일동,삼익그린2차,1,5,54.81,3,37.5521991,127.1484933
"110,000",1994,2021,명일동,명일진로,1,5,118.44,10,37.5531785,127.1547582
"159,000",1983,2021,명일동,삼익그린2차,1,6,107.555,3,37.5521991,127.1484933
"126,000",1983,2021,명일동,삼익그린2차,1,8,66.87,6,37.5521991,127.1484933
"124,800",2019,2021,명일동,래미안솔베뉴,1,8,59.25,8,37.5532127,127.1454379
"81,000",1999,2021,명일동,명일엘지,1,9,59.79,19,37.5488926,127.1460591
"150,000",1983,2021,명일동,삼익그린2차,1,9,84.755,9,37.5521991,127.1484933
"161,500",1983,2021,명일동,삼익그린2차,1,9,107.555,13,37.5521991,127.1484933
"149,500",1986,2021,명일동,삼익그린11차,1,9,128.235,11,37.5519286,127.1503976
"98,800",1999,2021,명일동,명일엘지,1,9,84.9,6,37.5488926,127.1460591
"174,000",1986,2021,명일동,현대(고덕),2,1,131.83,11,37.550401,127.1534806
"127,800",2019,2021,명일동,래미안솔베뉴,2,1,59.11,9,37.5532127,127.1454379
"138,000",1985,2021,명일동,고덕주공9,2,3,83.52,2,37.5488603,127.1517709
"94,300",1988,2021,명일동,현대(명일),2,6,84.66,15,37.5484567,127.1487867
"146,000",1984,2021,명일동,삼익가든,2,9,117.76,10,37.5462348,127.1474536
"73,800",2004,2021,명일동,태천해오름102동B,2,10,94.64,6,37.5418463,127.1404266
"110,000",1999,2021,명일동,명일엘지,2,15,84.9,21,37.5488926,127.1460591
"108,000",1984,2021,명일동,삼익가든,2,16,66.87,10,37.5462348,127.1474536
"165,000",1986,2021,명일동,신동아,2,16,112.93,6,37.5536234,127.1521215
"82,700",1999,2021,명일동,명일엘지,2,22,59.79,3,37.5488926,127.1460591
"105,000",1984,2021,명일동,삼익가든,3,2,66.87,1,37.5462348,127.1474536
"115,000",2019,2021,명일동,래미안솔베뉴,3,2,49.62,27,37.5532127,127.1454379
"170,000",1986,2021,명일동,한양,3,3,119.37,4,37.5503733,127.1551472
"74,000",1995,2021,명일동,동양타워,3,5,86.79,7,37.5519842,127.1540639
"100,000",1984,2021,명일동,삼익가든,3,6,57.01,3,37.5462348,127.1474536
"78,000",2004,2021,명일동,우성101동,3,6,84.59,1,37.5529283,127.1420373
"132,500",1992,2021,명일동,삼환,3,6,84.92,14,37.5537895,127.153925
"96,000",1988,2021,명일동,현대(명일),3,10,84.66,13,37.5484567,127.1487867
"175,000",1983,2021,명일동,삼익그린2차,3,11,107.56,14,37.5521991,127.1484933
"147,000",1986,2021,명일동,한양,3,11,84.92,11,37.5503733,127.1551472
"117,500",1983,2021,명일동,삼익그린2차,4,6,54.81,8,37.5521991,127.1484933
"125,000",1992,2021,명일동,삼환,4,7,84.93,1,37.5537895,127.153925
"44,500",2004,2021,명일동,동은,4,14,59.91,6,37.5497343,127.1459814
"103,000",1983,2021,명일동,삼익그린2차,4,16,42.93,4,37.5521991,127.1484933
"84,000",1999,2021,명일동,명일엘지,4,17,59.79,4,37.5488926,127.1460591
"79,700",1999,2021,명일동,명일엘지,4,21,59.79,1,37.5488926,127.1460591
"135,000",2019,2021,명일동,래미안솔베뉴,4,21,59.11,18,37.5532127,127.1454379
"112,700",1999,2021,명일동,명일엘지,4,21,84.9,2,37.5488926,127.1460591
"103,000",1988,2021,명일동,현대(명일),4,27,84.66,13,37.5484567,127.1487867
"167,000",2016,2021,고덕동,고덕래미안 힐스테이트아파트,4,5,84.94,6,37.5594375,127.1476045
"89,500",1999,2021,명일동,명일엘지,5,3,59.79,20,37.5488926,127.1460591
"83,000",2001,2021,명일동,중앙,5,6,84.86,2,37.5467069,127.1456204
"143,000",2019,2021,고덕동,고덕그라시움,5,4,59.028,5,37.557774,127.1639117
"132,000",2019,2021,고덕동,고덕그라시움,5,7,73.566,21,37.557774,127.1639117
"108,000",2020,2021,고덕동,고덕 센트럴 푸르지오,5,7,59.14,26,37.5576095,127.1699516
"110,000",2019,2021,고덕동,고덕그라시움,5,12,59.028,11,37.557774,127.1639117
"150,000",2011,2021,고덕동,고덕 아이파크,5,15,84.98,9,37.5589118,127.155157
"128,000",2019,2021,상일동,고덕 롯데캐슬 베네루체,5,1,59.981,17,37.5492801,127.167625
"80,000",2006,2021,길동,광남캐스빌(247-0),5,1,84.44,6,37.53468,127.139927
"13,500",2012,2021,길동,현대웰하임(101동),5,1,16.959,14,37.541152,127.1455095
"52,800",2004,2020,미아동,에스케이북한산시티,1,1,84.86,21,37.6173087,127.012633
"44,700",2013,2020,미아동,이너스내안에,1,1,84.96,6,37.6326854,127.0265409
"56,000",2010,2020,미아동,삼성래미안트리베라2단지,1,1,59.38,2,37.6173606,127.0203693
"50,000",2003,2020,미아동,경남아너스빌(1356-0),1,1,59.964,10,37.6152799,127.0354903
"54,500",2004,2020,미아동,벽산라이브파크,1,1,114.68,11,37.6211009,127.0122204
"52,850",2004,2020,미아동,에스케이북한산시티,1,1,84.92,2,37.6173087,127.012633
"55,000",2004,2020,미아동,에스케이북한산시티,1,1,84.86,20,37.6173087,127.012633
"57,500",2004,2020,미아동,에스케이북한산시티,1,2,114.85,10,37.6173087,127.012633
"45,800",2004,2020,미아동,벽산라이브파크,1,2,84.89,10,37.6211009,127.0122204
"48,800",2004,2020,미아동,에스케이북한산시티,1,2,84.76,1,37.6173087,127.012633
"38,500",2006,2020,미아동,신일해피트리,2,1,68.47,9,37.6259729,127.0313793
"89,700",2017,2020,미아동,꿈의숲롯데캐슬,2,2,84.98,13,37.618408,127.036083
"56,000",2004,2020,미아동,에스케이북한산시티,2,3,84.76,17,37.6173087,127.012633
"67,000",2011,2020,미아동,두산위브트레지움,2,3,84.99,8,37.6179842,127.0171584
"63,800",2010,2020,미아동,삼성래미안트리베라2단지,2,3,59.38,4,37.6173606,127.0203693
"29,000",2005,2020,미아동,두예파크빌,2,3,46.36,3,37.6268062,127.0304349
"50,000",2003,2020,미아동,경남아너스빌(1356-0),2,3,59.964,3,37.6152799,127.0354903
"54,700",2004,2020,미아동,벽산라이브파크,2,3,114.68,14,37.6211009,127.0122204
"49,000",2004,2020,미아동,벽산라이브파크,2,3,84.89,5,37.6211009,127.0122204
"62,000",2004,2020,미아동,에스케이북한산시티,2,3,114.85,10,37.6173087,127.012633
"60,000",2008,2020,미아동,경남아너스빌,3,1,84.9134,3,37.6152799,127.0354903
"58,000",2004,2020,미아동,에스케이북한산시티,3,2,84.76,7,37.6173087,127.012633
"74,800",2011,2020,미아동,두산위브트레지움,3,2,84.99,19,37.6179842,127.0171584
"79,500",2010,2020,미아동,삼성래미안트리베라2단지,3,2,84.29,7,37.6173606,127.0203693
"49,900",2003,2020,미아동,경남아너스빌(1356-0),3,2,59.964,1,37.6152799,127.0354903
"21,800",1990,2020,미아동,한일,3,2,54.99,1,37.6266395,127.031046
"61,900",2004,2020,미아동,에스케이북한산시티,3,3,84.71,13,37.6173087,127.012633
"70,000",2003,2020,미아동,삼각산아이원,3,3,114.88,4,37.6155853,127.0179027
"53,000",2004,2020,미아동,벽산라이브파크,3,3,84.89,6,37.6211009,127.0122204
"40,000",2004,2020,미아동,벽산라이브파크,3,3,59.67,24,37.6211009,127.0122204
